adjective,posneg,panasnum,images,key,corrAnsw,condFile,condFileIm,cueFile,cueFileIm,recogFile,recogFileIm,cues,CORRanswer,trialtype,valArous,block,image,ValArous,Panas_routine.thisRepN,Panas_routine.thisTrialN,Panas_routine.thisN,Panas_routine.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,skip_routine.thisRepN,skip_routine.thisTrialN,skip_routine.thisN,skip_routine.thisIndex,illustration_loop.thisRepN,illustration_loop.thisTrialN,illustration_loop.thisN,illustration_loop.thisIndex,repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Group.thisRepN,Group.thisTrialN,Group.thisN,Group.thisIndex,loop_cues.thisRepN,loop_cues.thisTrialN,loop_cues.thisN,loop_cues.thisIndex,loop_cues2.thisRepN,loop_cues2.thisTrialN,loop_cues2.thisN,loop_cues2.thisIndex,instruction_wordfirst.thisRepN,instruction_wordfirst.thisTrialN,instruction_wordfirst.thisN,instruction_wordfirst.thisIndex,instruction_image_first.thisRepN,instruction_image_first.thisTrialN,instruction_image_first.thisN,instruction_image_first.thisIndex,PM_task_loop.thisRepN,PM_task_loop.thisTrialN,PM_task_loop.thisN,PM_task_loop.thisIndex,recog_task_loop.thisRepN,recog_task_loop.thisTrialN,recog_task_loop.thisN,recog_task_loop.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,finalLoop.thisRepN,finalLoop.thisTrialN,finalLoop.thisN,finalLoop.thisIndex,rating.response,rating.rt,key_resp_6.keys,key_resp_6.rt,key_resp_6.corr,key_resp_6.rtFirst,key_resp_4.keys,key_resp_4.rt,key_resp_7.keys,key_resp_7.rt,key_resp_PM.keys,key_resp_PM.rt,key_resp_PM.rtFirst,key_resp_PM.corr,key_resp_PM.lenient,key_resp_18.keys,key_resp_18.corr,key_resp_18.rt,participant,Group,session,date,expName,psychopyVersion,frameRate,
,,,Pictures/2395.jpg,,,PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,None,l,0,NoHit,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,80,80,80,,,,,,,,,,,,,,,,,,,,,,,None,[],,0,[],,,,99,A,1,2019_Jun_29_1359,PM,3.0.6,60.03323008556002,
,,,Pictures/1630.jpg,,,PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,None,d,1,Hit,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,81,81,81,,,,,,,,,,,,,,,,,,,,,,,None,[],,0,[],,,,99,A,1,2019_Jun_29_1359,PM,3.0.6,60.03323008556002,
,,,Pictures/5594.jpg,,,PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,None,h,4,PosL2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,82,82,82,,,,,,,,,,,,,,,,,,,,,,,['h'],[1.1606932469876483],1.1606932469876483,1,1,,,,99,A,1,2019_Jun_29_1359,PM,3.0.6,60.03323008556002,
,,,Pictures/7046.jpg,,,PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,None,l,0,NoHit,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,83,83,83,,,,,,,,,,,,,,,,,,,,,,,None,[],,0,[],,,,99,A,1,2019_Jun_29_1359,PM,3.0.6,60.03323008556002,
,,,Pictures/9905.jpg,,,PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,None,l,0,NoHit,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,84,84,84,,,,,,,,,,,,,,,,,,,,,,,None,[],,0,[],,,,99,A,1,2019_Jun_29_1359,PM,3.0.6,60.03323008556002,
,,,Pictures/7046.jpg,,,PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,None,d,1,Hit,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,85,85,85,,,,,,,,,,,,,,,,,,,,,,,None,[],,0,[],,,,99,A,1,2019_Jun_29_1359,PM,3.0.6,60.03323008556002,
,,,Pictures/7365.jpg,,,PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,None,l,0,NoHit,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,86,86,86,,,,,,,,,,,,,,,,,,,,,,,None,[],,0,[],,,,99,A,1,2019_Jun_29_1359,PM,3.0.6,60.03323008556002,
,,,Pictures/2156.jpg,,,PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,None,l,0,NoHit,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,87,87,87,,,,,,,,,,,,,,,,,,,,,,,None,[],,0,[],,,,99,A,1,2019_Jun_29_1359,PM,3.0.6,60.03323008556002,
,,,Pictures/2446.jpg,,,PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,None,l,0,NoHit,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,88,88,88,,,,,,,,,,,,,,,,,,,,,,,None,[],,0,[],,,,99,A,1,2019_Jun_29_1359,PM,3.0.6,60.03323008556002,
,,,Pictures/2156.jpg,,,PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,None,d,1,Hit,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,89,89,89,,,,,,,,,,,,,,,,,,,,,,,None,[],,0,[],,,,99,A,1,2019_Jun_29_1359,PM,3.0.6,60.03323008556002,
,,,Pictures/3211.jpg,,,PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,None,l,0,NoHit,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,90,90,90,,,,,,,,,,,,,,,,,,,,,,,None,[],,0,[],,,,99,A,1,2019_Jun_29_1359,PM,3.0.6,60.03323008556002,
,,,Pictures/2216.jpg,,,PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,None,l,0,NoHit,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,91,91,91,,,,,,,,,,,,,,,,,,,,,,,None,[],,0,[],,,,99,A,1,2019_Jun_29_1359,PM,3.0.6,60.03323008556002,
,,,Pictures/5940.jpg,,,PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,None,l,0,NoHit,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,92,92,92,,,,,,,,,,,,,,,,,,,,,,,None,[],,0,[],,,,99,A,1,2019_Jun_29_1359,PM,3.0.6,60.03323008556002,
,,,Pictures/2230.jpg,,,PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,None,h,3,NeuL2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,93,93,93,,,,,,,,,,,,,,,,,,,,,,,None,[],,0,0,,,,99,A,1,2019_Jun_29_1359,PM,3.0.6,60.03323008556002,
,,,Pictures/5940.jpg,,,PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,None,d,1,Hit,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,94,94,94,,,,,,,,,,,,,,,,,,,,,,,None,[],,0,[],,,,99,A,1,2019_Jun_29_1359,PM,3.0.6,60.03323008556002,
,,,Pictures/8475.jpg,,,PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,None,l,0,NoHit,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,95,95,95,,,,,,,,,,,,,,,,,,,,,,,None,[],,0,[],,,,99,A,1,2019_Jun_29_1359,PM,3.0.6,60.03323008556002,
,,,Pictures/9000.jpg,,,PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,None,l,0,NoHit,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,96,96,96,,,,,,,,,,,,,,,,,,,,,,,None,[],,0,[],,,,99,A,1,2019_Jun_29_1359,PM,3.0.6,60.03323008556002,
,,,Pictures/6530.jpg,,,PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,None,l,0,NoHit,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,97,97,97,,,,,,,,,,,,,,,,,,,,,,,None,[],,0,[],,,,99,A,1,2019_Jun_29_1359,PM,3.0.6,60.03323008556002,
,,,Pictures/9000.jpg,,,PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,None,d,1,Hit,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,98,98,98,,,,,,,,,,,,,,,,,,,,,,,None,[],,0,[],,,,99,A,1,2019_Jun_29_1359,PM,3.0.6,60.03323008556002,
,,,Pictures/2400.jpg,,,PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,None,l,0,NoHit,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,99,99,99,,,,,,,,,,,,,,,,,,,,,,,None,[],,0,[],,,,99,A,1,2019_Jun_29_1359,PM,3.0.6,60.03323008556002,
,,,Pictures/5629.jpg,,,PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,None,l,0,NoHit,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,100,100,100,,,,,,,,,,,,,,,,,,,,,,,None,[],,0,[],,,,99,A,1,2019_Jun_29_1359,PM,3.0.6,60.03323008556002,
,,,Pictures/2400.jpg,,,PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,None,d,1,Hit,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,101,101,101,,,,,,,,,,,,,,,,,,,,,,,None,[],,0,[],,,,99,A,1,2019_Jun_29_1359,PM,3.0.6,60.03323008556002,
,,,Pictures/9425.jpg,,,PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,None,l,0,NoHit,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,102,102,102,,,,,,,,,,,,,,,,,,,,,,,None,[],,0,[],,,,99,A,1,2019_Jun_29_1359,PM,3.0.6,60.03323008556002,
,,,Pictures/1230.jpg,,,PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,None,l,0,NoHit,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,103,103,103,,,,,,,,,,,,,,,,,,,,,,,None,[],,0,[],,,,99,A,1,2019_Jun_29_1359,PM,3.0.6,60.03323008556002,
,,,Pictures/9425.jpg,,,PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,None,d,1,Hit,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,104,104,104,,,,,,,,,,,,,,,,,,,,,,,None,[],,0,[],,,,99,A,1,2019_Jun_29_1359,PM,3.0.6,60.03323008556002,
,,,Pictures/3550.jpg,,,PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,None,h,5,NegH2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,105,105,105,,,,,,,,,,,,,,,,,,,,,,,None,[],,0,0,,,,99,A,1,2019_Jun_29_1359,PM,3.0.6,60.03323008556002,
,,,Pictures/6243.jpg,,,PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,None,l,0,NoHit,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,106,106,106,,,,,,,,,,,,,,,,,,,,,,,None,[],,0,[],,,,99,A,1,2019_Jun_29_1359,PM,3.0.6,60.03323008556002,
,,,Pictures/1920.jpg,,,PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,None,l,0,NoHit,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,107,107,107,,,,,,,,,,,,,,,,,,,,,,,None,[],,0,[],,,,99,A,1,2019_Jun_29_1359,PM,3.0.6,60.03323008556002,
,,,Pictures/2395.jpg,,,PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,None,l,0,NoHit,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,108,108,108,,,,,,,,,,,,,,,,,,,,,,,None,[],,0,[],,,,99,A,1,2019_Jun_29_1359,PM,3.0.6,60.03323008556002,
,,,Pictures/1920.jpg,,,PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,None,d,1,Hit,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,109,109,109,,,,,,,,,,,,,,,,,,,,,,,None,[],,0,[],,,,99,A,1,2019_Jun_29_1359,PM,3.0.6,60.03323008556002,
,,,Pictures/2487.jpg,,,PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,None,l,0,NoHit,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,110,110,110,,,,,,,,,,,,,,,,,,,,,,,None,[],,0,[],,,,99,A,1,2019_Jun_29_1359,PM,3.0.6,60.03323008556002,
,,,Pictures/2490.jpg,,,PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,None,l,0,NoHit,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,111,111,111,,,,,,,,,,,,,,,,,,,,,,,None,[],,0,[],,,,99,A,1,2019_Jun_29_1359,PM,3.0.6,60.03323008556002,
,,,Pictures/2332.jpg,,,PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,None,l,0,NoHit,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,112,112,112,,,,,,,,,,,,,,,,,,,,,,,None,[],,0,[],,,,99,A,1,2019_Jun_29_1359,PM,3.0.6,60.03323008556002,
,,,Pictures/2490.jpg,,,PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,None,d,1,Hit,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,113,113,113,,,,,,,,,,,,,,,,,,,,,,,None,[],,0,[],,,,99,A,1,2019_Jun_29_1359,PM,3.0.6,60.03323008556002,
,,,Pictures/2810.jpg,,,PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,None,l,0,NoHit,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,114,114,114,,,,,,,,,,,,,,,,,,,,,,,None,[],,0,[],,,,99,A,1,2019_Jun_29_1359,PM,3.0.6,60.03323008556002,
,,,Pictures/8010.jpg,,,PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,None,l,0,NoHit,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,115,115,115,,,,,,,,,,,,,,,,,,,,,,,None,[],,0,[],,,,99,A,1,2019_Jun_29_1359,PM,3.0.6,60.03323008556002,
,,,Pictures/2981.jpg,,,PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,None,l,0,NoHit,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,116,116,116,,,,,,,,,,,,,,,,,,,,,,,None,[],,0,[],,,,99,A,1,2019_Jun_29_1359,PM,3.0.6,60.03323008556002,
,,,Pictures/4625.jpg,,,PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,None,h,7,PosH2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,117,117,117,,,,,,,,,,,,,,,,,,,,,,,None,[],,0,0,,,,99,A,1,2019_Jun_29_1359,PM,3.0.6,60.03323008556002,
,,,Pictures/2981.jpg,,,PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,None,d,1,Hit,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,118,118,118,,,,,,,,,,,,,,,,,,,,,,,None,[],,0,[],,,,99,A,1,2019_Jun_29_1359,PM,3.0.6,60.03323008556002,
,,,Pictures/8490.jpg,,,PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,None,l,0,NoHit,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,119,119,119,,,,,,,,,,,,,,,,,,,,,,,None,[],,0,[],,,,99,A,1,2019_Jun_29_1359,PM,3.0.6,60.03323008556002,
,,,Pictures/9280.jpg,,,PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,None,l,0,NoHit,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,120,120,120,,,,,,,,,,,,,,,,,,,,,,,None,[],,0,[],,,,99,A,1,2019_Jun_29_1359,PM,3.0.6,60.03323008556002,
,,,Pictures/9006.jpg,,,PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,None,l,0,NoHit,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,121,121,121,,,,,,,,,,,,,,,,,,,,,,,None,[],,0,[],,,,99,A,1,2019_Jun_29_1359,PM,3.0.6,60.03323008556002,
,,,Pictures/2310.jpg,,,PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,None,l,0,NoHit,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,122,122,122,,,,,,,,,,,,,,,,,,,,,,,None,[],,0,[],,,,99,A,1,2019_Jun_29_1359,PM,3.0.6,60.03323008556002,
,,,Pictures/9006.jpg,,,PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,None,d,1,Hit,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,123,123,123,,,,,,,,,,,,,,,,,,,,,,,None,[],,0,[],,,,99,A,1,2019_Jun_29_1359,PM,3.0.6,60.03323008556002,
,,,Pictures/1310.jpg,,,PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,None,l,0,NoHit,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,124,124,124,,,,,,,,,,,,,,,,,,,,,,,None,[],,0,[],,,,99,A,1,2019_Jun_29_1359,PM,3.0.6,60.03323008556002,
,,,Pictures/2205.jpg,,,PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,None,l,0,NoHit,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,125,125,125,,,,,,,,,,,,,,,,,,,,,,,None,[],,0,[],,,,99,A,1,2019_Jun_29_1359,PM,3.0.6,60.03323008556002,
,,,Pictures/6900.jpg,,,PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,None,h,6,NeuH2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,126,126,126,,,,,,,,,,,,,,,,,,,,,,,None,[],,0,0,,,,99,A,1,2019_Jun_29_1359,PM,3.0.6,60.03323008556002,
,,,Pictures/9075.jpg,,,PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,None,l,0,NoHit,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,127,127,127,,,,,,,,,,,,,,,,,,,,,,,None,[],,0,[],,,,99,A,1,2019_Jun_29_1359,PM,3.0.6,60.03323008556002,
,,,Pictures/7502.jpg,,,PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,None,l,0,NoHit,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,128,128,128,,,,,,,,,,,,,,,,,,,,,,,None,[],,0,[],,,,99,A,1,2019_Jun_29_1359,PM,3.0.6,60.03323008556002,
,,,Pictures/9075.jpg,,,PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,None,d,1,Hit,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,129,129,129,,,,,,,,,,,,,,,,,,,,,,,None,[],,0,[],,,,99,A,1,2019_Jun_29_1359,PM,3.0.6,60.03323008556002,
,,,Pictures/2260.jpg,,,PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,None,l,0,NoHit,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,130,130,130,,,,,,,,,,,,,,,,,,,,,,,None,[],,0,[],,,,99,A,1,2019_Jun_29_1359,PM,3.0.6,60.03323008556002,
,,,Pictures/1903.jpg,,,PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,None,l,0,NoHit,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,131,131,131,,,,,,,,,,,,,,,,,,,,,,,None,[],,0,[],,,,99,A,1,2019_Jun_29_1359,PM,3.0.6,60.03323008556002,
,,,,,d,PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,,,,,Pictures/3550.jpg,NegH2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,l,0,3.185698722547386,99,A,1,2019_Jun_29_1359,PM,3.0.6,60.03323008556002,
,,,,,d,PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,,,,,Pictures/5594.jpg,PosL2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,0,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,d,1,2.361146081937477,99,A,1,2019_Jun_29_1359,PM,3.0.6,60.03323008556002,
,,,,,l,PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,,,,,Pictures/5621.jpg,None,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,0,2,2,11,,,,,,,,,,,,,,,,,,,,,,,,l,1,1.4832032949780114,99,A,1,2019_Jun_29_1359,PM,3.0.6,60.03323008556002,
,,,,,l,PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,,,,,Pictures/7640.jpg,None,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,0,3,3,9,,,,,,,,,,,,,,,,,,,,,,,,l,1,0.9356610337272286,99,A,1,2019_Jun_29_1359,PM,3.0.6,60.03323008556002,
